15,Pyrocephalus    rubinus    ardens
16,Pyrocephalus    rubinus    blatteus
17,Pyrocephalus    rubinus    cocachacrae
18,Pyrocephalus    rubinus    dubius
19,Pyrocephalus    rubinus    flammeus
0,Pytilia    phoenicoptera    emini
1,Pytilia    phoenicoptera    phoenicoptera
2,Pyura  abradata
3,Pyura  ambonensis
4,Pyura  antillarum
5,Pyura  arenosa
6,Pyura  aripuensis
7,Pyura  australis
8,Pyura  baliensis
9,Pyura  beta
10,Pyura  bouvetensis
11,Pyura  breviramosa
12,Pyura  cadamostoi
13,Pyura  camranica
14,Pyura  cancellata
15,Pyura  capensis
16,Pyura  carnea
17,Pyura  chilensis
18,Pyura  columna
19,Pyura  comma
0,Rabaulichthys  suzukii
1,Rabdion  forsteni
2,Rabdion  grovesi
3,Racenisia  fimbriipinna
4,Rachovia  brevis
5,Rachovia  hummelincki
6,Rachovia  maculipinnis
7,Rachovia  pyropunctata
8,Rachoviscus  crassiceps
9,Rachoviscus  graciliceps
10,Rachycentron  canadum
11,Raclitia  indica
12,Racoma  ramzani
13,Raconda  russeliana
14,Racovitzia  glacialis
15,Racovitzia  harrissoni
16,Radiicephalus  elongatus
17,Radulinopsis  derjavini
18,Radulinopsis  taranetzi
19,Radulinus  asprellus
0,Ramphocaenus    melanurus    albiventris
1,Ramphocaenus    melanurus    amazonum
2,Ramphocaenus    melanurus    ardeleo
3,Ramphocaenus    melanurus    austerus
4,Ramphocaenus    melanurus    badius
5,Ramphocaenus    melanurus    duidae
6,Ramphocaenus    melanurus    griseodorsalis
7,Ramphocaenus    melanurus    melanurus
8,Ramphocaenus    melanurus    obscurus
9,Ramphocaenus    melanurus    pallidus
10,Ramphocaenus    melanurus    panamensis
11,Ramphocaenus    melanurus    rufiventris
12,Ramphocaenus    melanurus    sanctaemarthae
13,Ramphocaenus    melanurus    sticturus
14,Ramphocaenus    melanurus    trinitatis
15,Ramphocelus  bresilius
16,Ramphocelus    bresilius    bresilius
17,Ramphocelus    bresilius    dorsalis
18,Ramphocelus  carbo
19,Ramphocelus    carbo    atrosericeus
0,Rasbora  armitagei
1,Rasbora  arundinata
2,Rasbora  atranus
3,Rasbora  atridorsalis
4,Rasbora  aurotaenia
5,Rasbora  baliensis
6,Rasbora  bankanensis
7,Rasbora  beauforti
8,Rasbora  bindumatoga
9,Rasbora  borapetensis
10,Rasbora  borneensis
11,Rasbora  bunguranensis
12,Rasbora  caudimaculata
13,Rasbora  caverii
14,Rasbora  cephalotaenia
15,Rasbora  chrysotaenia
16,Rasbora  cryptica
17,Rasbora  dandia
18,Rasbora  daniconius
19,Rasbora  dies
0,Ravatosauropus  rozhdestvenkyi
1,Rayososaurus  agrioensis
2,Rebbachisaurus  garasbae
3,Rectoris  longibarbus
4,Rectoris  longifinus
5,Rectoris  luxiensis
6,Rectoris  mutabilis
7,Rectoris  posehensis
8,Recurvirostra  americana
9,Recurvirostra  andina
10,Recurvirostra  avosetta
11,Recurvirostra  novaehollandiae
12,Redigobius  amblyrhynchus
13,Redigobius  balteatops
14,Redigobius  balteatus
15,Redigobius  bikolanus
16,Redigobius  chrysosoma
17,Redigobius  dewaali
18,Redigobius  dispar
19,Redigobius  isognathus
0,Rhabdolichops  eastwardi
1,Rhabdolichops  electrogrammus
2,Rhabdolichops  jegui
3,Rhabdolichops  lundbergi
4,Rhabdolichops  navalha
5,Rhabdolichops  nigrimans
6,Rhabdolichops  stewarti
7,Rhabdolichops  troscheli
8,Rhabdolichops  zareti
9,Rhabdomys  dilectus
10,Rhabdomys  pumilio
11,Rhabdophis  adleri
12,Rhabdophis  akraios
13,Rhabdophis  angeli
14,Rhabdophis  auriculata
15,Rhabdophis    auriculata    auriculata
16,Rhabdophis    auriculata    myersi
17,Rhabdophis  barbouri
18,Rhabdophis  callichroma
19,Rhabdophis  callistus
0,Rhaebo  lynchi
1,Rhaebo  nasicus
2,Rhagamys  orthodon
3,Rhagerhis  moilensis
4,Rhagologus  leucostigma
5,Rhagologus    leucostigma    leucostigma
6,Rhagologus    leucostigma    novus
7,Rhagologus    leucostigma    obscurus
8,Rhagomys  longilingua
9,Rhagomys  rufescens
10,Rhamdella  aymarae
11,Rhamdella  cainguae
12,Rhamdella  eriarcha
13,Rhamdella  exsudans
14,Rhamdella  jenynsii
15,Rhamdella  longiuscula
16,Rhamdella  montana
17,Rhamdella  rusbyi
18,Rhamdella  zelimai
19,Rhamdia  argentina
0,Rhinella  gnustae
1,Rhinella  granulosa
2,Rhinella  henseli
3,Rhinella  hoogmoedi
4,Rhinella  icterica
5,Rhinella  inca
6,Rhinella  iserni
7,Rhinella  jimi
8,Rhinella  justinianoi
9,Rhinella  lescurei
10,Rhinella  limensis
11,Rhinella  lindae
12,Rhinella  macrorhina
13,Rhinella  magnussoni
14,Rhinella  manu
15,Rhinella  margaritifera
16,Rhinella  marina
17,Rhinella  martyi
18,Rhinella  multiverrucosa
19,Rhinella  nesiotes
0,Rhinolekos  garavelloi
1,Rhinolekos  schaeferi
2,Rhinoleptus  koniagui
3,Rhinoliparis  attenuatus
4,Rhinoliparis  barbulifer
5,Rhinolophus  acuminatus
6,Rhinolophus    acuminatus    acuminatus
7,Rhinolophus    acuminatus    audax
8,Rhinolophus    acuminatus    calypso
9,Rhinolophus    acuminatus    circe
10,Rhinolophus    acuminatus    sumatranus
11,Rhinolophus  adami
12,Rhinolophus  affinis
13,Rhinolophus    affinis    affinis
14,Rhinolophus    affinis    andamanensis
15,Rhinolophus    affinis    hainanus
16,Rhinolophus    affinis    himalayanus
17,Rhinolophus    affinis    macrurus
18,Rhinolophus    affinis    nesites
19,Rhinolophus    affinis    princeps
0,Rhinolophus  robinsoni
1,Rhinolophus    robinsoni    klossi
2,Rhinolophus    robinsoni    robinsoni
3,Rhinolophus    robinsoni    thaianus
4,Rhinolophus  rouxii
5,Rhinolophus    rouxii    rouxii
6,Rhinolophus    rouxii    rubidus
7,Rhinolophus  rufus
8,Rhinolophus  ruwenzorii
9,Rhinolophus  sakejiensis
10,Rhinolophus  schnitzleri
11,Rhinolophus  sedulus
12,Rhinolophus  shameli
13,Rhinolophus  shortridgei
14,Rhinolophus  siamensis
15,Rhinolophus  silvestris
16,Rhinolophus  simulator
17,Rhinolophus    simulator    alticolus
18,Rhinolophus    simulator    simulator
19,Rhinolophus  sinicus
0,Rhipidomys  mastacalis
1,Rhipidomys  modicus
2,Rhipidomys  nitela
3,Rhipidomys  ochrogaster
4,Rhipidomys  venezuelae
5,Rhipidomys  venustus
6,Rhipidomys  wetzeli
7,Rhipidura  albicollis
8,Rhipidura    albicollis    albicollis
9,Rhipidura    albicollis    atrata
10,Rhipidura    albicollis    canescens
11,Rhipidura    albicollis    celsa
12,Rhipidura    albicollis    cinerascens
13,Rhipidura    albicollis    kinabalu
14,Rhipidura    albicollis    orissae
15,Rhipidura    albicollis    sarawacensis
16,Rhipidura    albicollis    stanleyi
17,Rhipidura  albiscapa
18,Rhipidura    albiscapa    albicauda
19,Rhipidura    albiscapa    albiscapa
0,Rhodeus  albomarginatus
1,Rhodeus  amarus
2,Rhodeus  amurensis
3,Rhodeus  atremius
4,Rhodeus  colchicus
5,Rhodeus  fangi
6,Rhodeus  haradai
7,Rhodeus  laoensis
8,Rhodeus  lighti
9,Rhodeus  meridionalis
10,Rhodeus  monguonensis
11,Rhodeus  notatus
12,Rhodeus  ocellatus
13,Rhodeus  pseudosericeus
14,Rhodeus  rheinardti
15,Rhodeus  sciosemus
16,Rhodeus  sericeus
17,Rhodeus  shitaiensis
18,Rhodeus  sinensis
19,Rhodeus  smithii
0,Rhynchoedura  eyrensis
1,Rhynchoedura  mentalis
2,Rhynchoedura  ormsbyi
3,Rhynchoedura  ornata
4,Rhynchoedura  sexapora
5,Rhynchogadus  hepaticus
6,Rhynchogale  melleri
7,Rhynchogale    melleri    langi
8,Rhynchogale    melleri    melleri
9,Rhynchohyalus  natalensis
10,Rhyncholestes  raphanurus
11,Rhyncholestes    raphanurus    continentalis
12,Rhyncholestes    raphanurus    raphanurus
13,Rhynchomeles  prattorum
14,Rhynchomys  isarogensis
15,Rhynchomys  soricoides
16,Rhynchonycteris  naso
17,Rhynchopelates  oxyrhynchus
18,Rhynchophanes  mccownii
19,Rhynchopsitta  pachyrhyncha
0,Rioraja  agassizii
1,Riparia  chinensis
2,Riparia    chinensis    chinensis
3,Riparia    chinensis    tantilla
4,Riparia  cincta
5,Riparia    cincta    cincta
6,Riparia    cincta    erlangeri
7,Riparia    cincta    parvula
8,Riparia    cincta    suahelica
9,Riparia    cincta    xerica
10,Riparia  congica
11,Riparia  diluta
12,Riparia    diluta    diluta
13,Riparia    diluta    fohkienensis
14,Riparia    diluta    gavrilovi
15,Riparia    diluta    indica
16,Riparia    diluta    tibetana
17,Riparia    diluta    transbaykalica
18,Riparia  paludicola
19,Riparia    paludicola    cowani
0,Rougetius  rougetii
1,Rouleina  attrita
2,Rouleina  danae
3,Rouleina  eucla
4,Rouleina  euryops
5,Rouleina  guentheri
6,Rouleina  livida
7,Rouleina  maderensis
8,Rouleina  nuda
9,Rouleina  squamilatera
10,Rouleina  watasei
11,Rousettus (Boneia) bidens
12,Rousettus (Rousettus) aegyptiacus
13,Rousettus  (Rousettus)  aegyptiacus    aegyptiacus
14,Rousettus  (Rousettus)  aegyptiacus    arabicus
15,Rousettus  (Rousettus)  aegyptiacus    leachii
16,Rousettus  (Rousettus)  aegyptiacus    princes
17,Rousettus  (Rousettus)  aegyptiacus    tomensis
18,Rousettus  (Rousettus)  aegyptiacus    unicolor
19,Rousettus (Rousettus) amplexicaudatus
0,Saccopharynx  schmidti
1,Saccopharynx  thalassa
2,Saccopharynx  trilobatus
3,Saccopteryx  antioquensis
4,Saccopteryx  bilineata
5,Saccopteryx  canescens
6,Saccopteryx    canescens    canescens
7,Saccopteryx    canescens    pumila
8,Saccopteryx  gymnura
9,Saccopteryx  leptura
10,Saccostomus  campestris
11,Saccostomus  mearnsi
12,Sacisaurus  agudoensis
13,Sacura  boulengeri
14,Sacura  margaritacea
15,Sacura  parva
16,Sacura  speciosa
17,Sagamia  geneionema
18,Sagamichthys  abei
19,Sagamichthys  gracilis
0,Salpinctes    obsoletus    guadeloupensis
1,Salpinctes    obsoletus    guttatus
2,Salpinctes    obsoletus    neglectus
3,Salpinctes    obsoletus    obsoletus
4,Salpinctes    obsoletus    proximus
5,Salpinctes    obsoletus    pulverius
6,Salpinctes    obsoletus    tenuirostris
7,Salpingotulus  michaelis
8,Salpingotus (Anguistodontus) crassicauda
9,Salpingotus (Prosalpingotus) heptneri
10,Salpingotus (Prosalpingotus) pallidus
11,Salpingotus (Prosalpingotus) thomasi
12,Salpingotus (Salpingotus) kozlovi
13,Salpornis  salvadori
14,Salpornis    salvadori    emini
15,Salpornis    salvadori    erlangeri
16,Salpornis    salvadori    salvadori
17,Salpornis    salvadori    xylodromus
18,Salpornis  spilonotus
19,Salpornis    spilonotus    rajputanae
0,Sander  canadensis
1,Sander  lucioperca
2,Sander  marinus
3,Sander  vitreus
4,Sander  volgensis
5,Sandownia  harrisi
6,Sanguirana  sanguinea
7,Sanguirana  varians
8,Sanjuansaurus  gordilloi
9,Sankofa  pyrenaica
10,Sankuchemys  sethnai
11,Sanopus  astrifer
12,Sanopus  barbatus
13,Sanopus  greenfieldorum
14,Sanopus  johnsoni
15,Sanopus  reticulatus
16,Sanopus  splendidus
17,Sanpasaurus  yaoi
18,Santanachelys  gaffneyi
19,Santanadactylus  brasilensis
0,Sarothrura    pulchra    centralis
1,Sarothrura    pulchra    pulchra
2,Sarothrura    pulchra    zenkeri
3,Sarothrura  rufa
4,Sarothrura    rufa    bonapartii
5,Sarothrura    rufa    elizabethae
6,Sarothrura    rufa    rufa
7,Sarothrura  watersi
8,Sarpa  salpa
9,Sarritor  frenatus
10,Sarritor  knipowitschi
11,Sarritor  leptorhynchus
12,Sartor  elongatus
13,Sartor  respectus
14,Sartor  tucuruiense
15,Sashatherina  giganteus
16,Sasia  abnormis
17,Sasia    abnormis    abnormis
18,Sasia    abnormis    magnirostris
19,Sasia  africana
0,Saxicoloides    fulicatus    cambaiensis
1,Saxicoloides    fulicatus    erythrurus
2,Saxicoloides    fulicatus    fulicatus
3,Saxicoloides    fulicatus    intermedius
4,Saxicoloides    fulicatus    leucopterus
5,Sayornis  nigricans
6,Sayornis    nigricans    amnicola
7,Sayornis    nigricans    angustirostris
8,Sayornis    nigricans    aquaticus
9,Sayornis    nigricans    latirostris
10,Sayornis    nigricans    nigricans
11,Sayornis    nigricans    semiater
12,Sayornis  phoebe
13,Sayornis  saya
14,Sayornis    saya    pallidus
15,Sayornis    saya    quiescens
16,Sayornis    saya    saya
17,Sazavis  prisca
18,Scabremys  ornata
19,Scaevius  milii
0,Sceloporus  becki
1,Sceloporus  bicanthalis
2,Sceloporus  bimaculosus
3,Sceloporus  bulleri
4,Sceloporus  caeruleus
5,Sceloporus  carinatus
6,Sceloporus  cautus
7,Sceloporus  chaneyi
8,Sceloporus  chrysostictus
9,Sceloporus  clarkii
10,Sceloporus    clarkii    boulengeri
11,Sceloporus    clarkii    clarkii
12,Sceloporus    clarkii    uriquensis
13,Sceloporus    clarkii    vallaris
14,Sceloporus  consobrinus
15,Sceloporus  couchii
16,Sceloporus  cowlesi
17,Sceloporus  cozumelae
18,Sceloporus  cryptus
19,Sceloporus  cupreus
0,Scelotes  poensis
1,Scelotes  schebeni
2,Scelotes  sexlineatus
3,Scelotes  uluguruensis
4,Scelotes  vestigifer
5,Scenopoeetes  dentirostris
6,Scepomycter  rubehoensis
7,Scepomycter  winifredae
8,Schaubortyx  keltica
9,Schedophilus  griseolineatus
10,Schedophilus  haedrichi
11,Schedophilus  huttoni
12,Schedophilus  maculatus
13,Schedophilus  medusophagus
14,Schedophilus  ovalis
15,Schedophilus  pemarco
16,Schedophilus  velaini
17,Schetba  rufa
18,Schetba    rufa    occidentalis
19,Schetba    rufa    rufa
0,Schistura  irregularis
1,Schistura  isostigma
2,Schistura  jarutanini
3,Schistura  kangjupkhulensis
4,Schistura  kaysonei
5,Schistura  kengtungensis
6,Schistura  khamtanhi
7,Schistura  khugae
8,Schistura  kloetzliae
9,Schistura  kodaguensis
10,Schistura  kohatensis
11,Schistura  kohchangensis
12,Schistura  koladynensis
13,Schistura  kongphengi
14,Schistura  kontumensis
15,Schistura  laterimaculata
16,Schistura  latidens
17,Schistura  latifasciata
18,Schistura  leukensis
19,Schistura  lingyunensis
0,Schizothorax  esocinus
1,Schizothorax  eurystomus
2,Schizothorax  gongshanensis
3,Schizothorax  grahami
4,Schizothorax  griseus
5,Schizothorax  heteri
6,Schizothorax  heterochilus
7,Schizothorax  heterophysallidos
8,Schizothorax  huegelii
9,Schizothorax  integrilabiatus
10,Schizothorax  kozlovi
11,Schizothorax  kumaonensis
12,Schizothorax  labiatus
13,Schizothorax  labrosus
14,Schizothorax  lantsangensis
15,Schizothorax  lepidothorax
16,Schizothorax  leukus
17,Schizothorax  lissolabiatus
18,Schizothorax  longibarbus
19,Schizothorax  macrophthalmus
0,Scincella  cherriei
1,Scincella    cherriei    cherriei
2,Scincella    cherriei    ixbaac
3,Scincella    cherriei    stuarti
4,Scincella  darevskii
5,Scincella  devorator
6,Scincella  doriae
7,Scincella  forbesora
8,Scincella  formosensis
9,Scincella  gemmingeri
10,Scincella  huanrenensis
11,Scincella  incerta
12,Scincella  inconspicua
13,Scincella  kikaapoa
14,Scincella  lateralis
15,Scincella  macrotis
16,Scincella  melanosticta
17,Scincella    melanosticta    kohtaoensis
18,Scincella    melanosticta    melanosticta
19,Scincella  modesta
0,Sciurus  (Sciurus)  vulgaris    alpinus
1,Sciurus  (Sciurus)  vulgaris    altaicus
2,Sciurus  (Sciurus)  vulgaris    anadyrensis
3,Sciurus  (Sciurus)  vulgaris    arcticus
4,Sciurus  (Sciurus)  vulgaris    balcanicus
5,Sciurus  (Sciurus)  vulgaris    chiliensis
6,Sciurus  (Sciurus)  vulgaris    cinerea
7,Sciurus  (Sciurus)  vulgaris    dulkeiti
8,Sciurus  (Sciurus)  vulgaris    exalbidus
9,Sciurus  (Sciurus)  vulgaris    fedjushini
10,Sciurus  (Sciurus)  vulgaris    formosovi
11,Sciurus  (Sciurus)  vulgaris    fusconigricans
12,Sciurus  (Sciurus)  vulgaris    leucourus
13,Sciurus  (Sciurus)  vulgaris    lilaeus
14,Sciurus  (Sciurus)  vulgaris    mantchuricus
15,Sciurus  (Sciurus)  vulgaris    martensi
16,Sciurus  (Sciurus)  vulgaris    ognevi
17,Sciurus  (Sciurus)  vulgaris    orientis
18,Sciurus  (Sciurus)  vulgaris    rupestris
19,Sciurus  (Sciurus)  vulgaris    ukrainicus
0,Scopelarchoides  signifer
1,Scopelarchus  analis
2,Scopelarchus  guentheri
3,Scopelarchus  michaelsarsi
4,Scopelarchus  stephensi
5,Scopelengys  clarkei
6,Scopelengys  tristis
7,Scopeloberyx  bannikovi
8,Scopeloberyx  malayanus
9,Scopeloberyx  maxillaris
10,Scopeloberyx  microlepis
11,Scopeloberyx  opisthopterus
12,Scopeloberyx  pequenoi
13,Scopeloberyx  robustus
14,Scopeloberyx  rossicus
15,Scopeloberyx  rubriventer
16,Scopelogadus  beanii
17,Scopelogadus  bispinosus
18,Scopelogadus  mizolepis
19,Scopelogadus  unispinis
0,Scotonycteris    zenkeri    bedfordi
1,Scotonycteris    zenkeri    occidentalis
2,Scotonycteris    zenkeri    zenkeri
3,Scotopelia  bouvieri
4,Scotopelia  peli
5,Scotopelia  ussheri
6,Scotophilus  andrewreborii
7,Scotophilus  borbonicus
8,Scotophilus  celebensis
9,Scotophilus  collinus
10,Scotophilus  dinganii
11,Scotophilus    dinganii    colias
12,Scotophilus    dinganii    dinganii
13,Scotophilus    dinganii    herero
14,Scotophilus    dinganii    pondoensis
15,Scotophilus  ejetai
16,Scotophilus  heathii
17,Scotophilus    heathii    heathii
18,Scotophilus    heathii    insularis
19,Scotophilus    heathii    watkinsi
0,Sebastes  chlorostictus
1,Sebastes  chrysomelas
2,Sebastes  ciliatus
3,Sebastes  constellatus
4,Sebastes  cortezi
5,Sebastes  crameri
6,Sebastes  dallii
7,Sebastes  diaconus
8,Sebastes  diploproa
9,Sebastes  elongatus
10,Sebastes  emphaeus
11,Sebastes  ensifer
12,Sebastes  entomelas
13,Sebastes  eos
14,Sebastes  exsul
15,Sebastes  fasciatus
16,Sebastes  flammeus
17,Sebastes  flavidus
18,Sebastes  gilli
19,Sebastes  glaucus
0,Selenotoca  papuensis
1,Seleucidis  melanoleucus
2,Seleucidis    melanoleucus    auripennis
3,Seleucidis    melanoleucus    melanoleucus
4,Selevinia  betpakdalaensis
5,Selmes  absurdipes
6,Semaprochilodus  brama
7,Semaprochilodus  insignis
8,Semaprochilodus  kneri
9,Semaprochilodus  laticeps
10,Semaprochilodus  taeniurus
11,Semaprochilodus  varii
12,Semicossyphus  darwini
13,Semicossyphus  pulcher
14,Semicossyphus  reticulatus
15,Semilabeo  notabilis
16,Semilabeo  obscurus
17,Seminemacheilus  ispartensis
18,Seminemacheilus  lendlii
19,Semioptera  wallacii
0,Serranochromis  altus
1,Serranochromis  angusticeps
2,Serranochromis  jallae
3,Serranochromis  janus
4,Serranochromis  longimanus
5,Serranochromis  macrocephalus
6,Serranochromis  meridianus
7,Serranochromis  robustus
8,Serranochromis  spei
9,Serranochromis  stappersi
10,Serranochromis  thumbergi
11,Serranocirrhitus  latus
12,Serranus  accraensis
13,Serranus  aequidens
14,Serranus  africanus
15,Serranus  aliceae
16,Serranus  annularis
17,Serranus  atricauda
18,Serranus  atrobranchus
19,Serranus  baldwini
0,Setophaga    pitiayumi    cirrha
1,Setophaga    pitiayumi    elegans
2,Setophaga    pitiayumi    graysoni
3,Setophaga    pitiayumi    inornata
4,Setophaga    pitiayumi    insularis
5,Setophaga    pitiayumi    melanogenys
6,Setophaga    pitiayumi    nana
7,Setophaga    pitiayumi    nigrilora
8,Setophaga    pitiayumi    pacifica
9,Setophaga    pitiayumi    pitiayumi
10,Setophaga    pitiayumi    pulchra
11,Setophaga    pitiayumi    roraimae
12,Setophaga    pitiayumi    speciosa
13,Setophaga  pityophila
14,Setophaga  plumbea
15,Setophaga  ruticilla
16,Setophaga  striata
17,Setophaga  subita
18,Setophaga  tigrina
19,Setophaga  townsendi
0,Sicalis  taczanowskii
1,Sicalis  uropigyalis
2,Sicalis    uropigyalis    connectens
3,Sicalis    uropigyalis    sharpei
4,Sicalis    uropigyalis    uropigyalis
5,Sicamugil  cascasia
6,Sicamugil  hamiltonii
7,Sichuanchelys  chowi
8,Sichuanchelys  palatodentata
9,Sicista  armenica
10,Sicista  betulina
11,Sicista  caucasica
12,Sicista  caudata
13,Sicista  concolor
14,Sicista  kazbegica
15,Sicista  kluchorica
16,Sicista  napaea
17,Sicista  pseudonapaea
18,Sicista  severtzovi
19,Sicista  strandi
0,Sillago  flindersi
1,Sillago  indica
2,Sillago  ingenuua
3,Sillago  intermedius
4,Sillago  japonica
5,Sillago  lutea
6,Sillago  maculata
7,Sillago  megacephalus
8,Sillago  microps
9,Sillago  nierstraszi
10,Sillago  parvisquamis
11,Sillago  robusta
12,Sillago  schomburgkii
13,Sillago  sihama
14,Sillago  sinica
15,Sillago  soringa
16,Sillago  suezensis
17,Sillago  vincenti
18,Sillago  vittata
19,Sillimanius  adamsanus
0,Sinocyclocheilus  lateristriatus
1,Sinocyclocheilus  liboensis
2,Sinocyclocheilus  lingyunensis
3,Sinocyclocheilus  longibarbatus
4,Sinocyclocheilus  longifinus
5,Sinocyclocheilus  luolouensis
6,Sinocyclocheilus  luopingensis
7,Sinocyclocheilus  macrocephalus
8,Sinocyclocheilus  macrolepis
9,Sinocyclocheilus  macrophthalmus
10,Sinocyclocheilus  macroscalus
11,Sinocyclocheilus  maculatus
12,Sinocyclocheilus  maitianheensis
13,Sinocyclocheilus  malacopterus
14,Sinocyclocheilus  mashanensis
15,Sinocyclocheilus  microphthalmus
16,Sinocyclocheilus  multipunctatus
17,Sinocyclocheilus  oxycephalus
18,Sinocyclocheilus  purpureus
19,Sinocyclocheilus  qiubeiensis
0,Sitana  bahiri
1,Sitana  devakai
2,Sitana  fusca
3,Sitana  ponticeriana
4,Sitana  schleichi
5,Sitana  sivalensis
6,Sitta  arctica
7,Sitta  azurea
8,Sitta    azurea    azurea
9,Sitta    azurea    expectata
10,Sitta    azurea    nigriventer
11,Sitta  canadensis
12,Sitta  carolinensis
13,Sitta    carolinensis    aculeata
14,Sitta    carolinensis    alexandrae
15,Sitta    carolinensis    carolinensis
16,Sitta    carolinensis    lagunae
17,Sitta    carolinensis    mexicana
18,Sitta    carolinensis    nelsoni
19,Sitta    carolinensis    tenuissima
0,Smithornis    capensis    capensis
1,Smithornis    capensis    conjunctus
2,Smithornis    capensis    cryptoleucus
3,Smithornis    capensis    delacouri
4,Smithornis    capensis    medianus
5,Smithornis    capensis    meinertzhageni
6,Smithornis    capensis    suahelicus
7,Smithornis  rufolateralis
8,Smithornis    rufolateralis    budongoensis
9,Smithornis    rufolateralis    rufolateralis
10,Smithornis  sharpei
11,Smithornis    sharpei    eurylaemus
12,Smithornis    sharpei    sharpei
13,Smithornis    sharpei    zenkeri
14,Smok  wawelski
15,Snowornis  cryptolophus
16,Snowornis    cryptolophus    cryptolophus
17,Snowornis    cryptolophus    mindoensis
18,Snowornis  subalaris
19,Snyderidia  canina
0,Sorex  (Otisorex)  pacificus    cascadensis
1,Sorex  (Otisorex)  pacificus    pacificus
2,Sorex (Otisorex) palustris
3,Sorex  (Otisorex)  palustris    albibarbis
4,Sorex  (Otisorex)  palustris    brooksi
5,Sorex  (Otisorex)  palustris    gloveralleni
6,Sorex  (Otisorex)  palustris    hydrobadistes
7,Sorex  (Otisorex)  palustris    labradorensis
8,Sorex  (Otisorex)  palustris    navigator
9,Sorex  (Otisorex)  palustris    palustris
10,Sorex  (Otisorex)  palustris    punctulatus
11,Sorex  (Otisorex)  palustris    turneri
12,Sorex (Otisorex) portenkoi
13,Sorex (Otisorex) preblei
14,Sorex (Otisorex) pribilofensis
15,Sorex (Otisorex) sonomae
16,Sorex  (Otisorex)  sonomae    sonomae
17,Sorex  (Otisorex)  sonomae    tenelliodus
18,Sorex (Otisorex) tenellus
19,Sorex (Otisorex) ugyunak
0,Spelaeornis    troglodytoides    halsueti
1,Spelaeornis    troglodytoides    indiraji
2,Spelaeornis    troglodytoides    nanchuanensis
3,Spelaeornis    troglodytoides    rocki
4,Spelaeornis    troglodytoides    sherriffi
5,Spelaeornis    troglodytoides    souliei
6,Spelaeornis    troglodytoides    troglodytoides
7,Speleogobius  trigloides
8,Speleomantes  ambrosii
9,Speleomantes  flavus
10,Speleomantes  imperialis
11,Speleomantes  italicus
12,Speleomantes  sarrabusensis
13,Speleomantes  strinatii
14,Speleomantes  supramontis
15,Speolabeo  musaei
16,Speonectes  tiomanensis
17,Speoplatyrhinus  poulsoni
18,Speothos  venaticus
19,Speothos    venaticus    panamensis
0,Sphaerodactylus  mariguanae
1,Sphaerodactylus  microlepis
2,Sphaerodactylus    microlepis    microlepis
3,Sphaerodactylus    microlepis    thomasi
4,Sphaerodactylus  micropithecus
5,Sphaerodactylus  millepunctatus
6,Sphaerodactylus  molei
7,Sphaerodactylus  monensis
8,Sphaerodactylus  nicholsi
9,Sphaerodactylus  nigropunctatus
10,Sphaerodactylus    nigropunctatus    alayoi
11,Sphaerodactylus    nigropunctatus    atessares
12,Sphaerodactylus    nigropunctatus    decoratus
13,Sphaerodactylus    nigropunctatus    flavicauda
14,Sphaerodactylus    nigropunctatus    gibbus
15,Sphaerodactylus    nigropunctatus    granti
16,Sphaerodactylus    nigropunctatus    lissodesmus
17,Sphaerodactylus    nigropunctatus    nigropunctatus
18,Sphaerodactylus    nigropunctatus    ocujal
19,Sphaerodactylus    nigropunctatus    porrasi
0,Sphenomorphus  murudensis
1,Sphenomorphus  necopinatus
2,Sphenomorphus  neuhaussi
3,Sphenomorphus  nigriventris
4,Sphenomorphus  nigrolabris
5,Sphenomorphus  nigrolineatus
6,Sphenomorphus  oligolepis
7,Sphenomorphus  orientale
8,Sphenomorphus  papuae
9,Sphenomorphus  praesignis
10,Sphenomorphus  pratti
11,Sphenomorphus  puncticentralis
12,Sphenomorphus  rarus
13,Sphenomorphus  sabanus
14,Sphenomorphus  sananus
15,Sphenomorphus  sanctus
16,Sphenomorphus    sanctus    sanctus
17,Sphenomorphus    sanctus    tenggeranus
18,Sphenomorphus  sarasinorum
19,Sphenomorphus  schlegeli
0,Spilornis    cheela    perplexus
1,Spilornis    cheela    richmondi
2,Spilornis    cheela    ricketti
3,Spilornis    cheela    rutherfordi
4,Spilornis    cheela    sipora
5,Spilornis    cheela    spilogaster
6,Spilornis  elgini
7,Spilornis  holospilus
8,Spilornis  kinabaluensis
9,Spilornis  klossi
10,Spilornis  minimus
11,Spilornis  rufipectus
12,Spilornis    rufipectus    rufipectus
13,Spilornis    rufipectus    sulaensis
14,Spilotes  pullatus
15,Spilotes  sulphureus
16,Spilotes    sulphureus    dieperinkii
17,Spilotes    sulphureus    dieperinkii
18,Spilotes    sulphureus    sulphureus
19,Spinachia  spinachia
0,Spoochelys  ormondea
1,Sporophila  albogularis
2,Sporophila  americana
3,Sporophila    americana    americana
4,Sporophila    americana    dispar
5,Sporophila  ardesiaca
6,Sporophila  beltoni
7,Sporophila  bouvreuil
8,Sporophila    bouvreuil    bouvreuil
9,Sporophila    bouvreuil    crypta
10,Sporophila    bouvreuil    saturata
11,Sporophila  bouvronides
12,Sporophila    bouvronides    bouvronides
13,Sporophila    bouvronides    restricta
14,Sporophila  caerulescens
15,Sporophila    caerulescens    caerulescens
16,Sporophila    caerulescens    hellmayri
